DepLat;DepLon;ArrLat;ArrLon;NbFlights;CO2Intensity
36.675;-4.499167;35.28333;-2.95;7;2.800000042
-37.00806;174.7917;-45.02111;168.7392;7;6.204799891
38.28222;-0.558056;51.14806;-0.190278;7;6.248565972
36.78333;3.05;49.01667;2.55;7;7.048400044
36.78333;3.05;48.71667;2.383333;7;7.019699931
52.30861;4.763889;55.95;-3.35;7;6.058699965
52.30861;4.763889;40.97694;28.82111;7;6.555500031
52.30861;4.763889;50.06667;14.43333;7;5.834899962
61.17444;-149.9964;64.81667;-147.8667;7;3.916866004
59.65194;17.91861;49.01667;2.55;7;6.564499974
59.65194;17.91861;56.92361;23.97111;7;4.004984021
38.7;35.5;40.97694;28.82111;7;6.312899947
37.93639;23.94444;49.01667;2.55;7;6.323099971
37.93639;23.94444;41.80444;12.25083;7;6.443400025
37.93639;23.94444;35.33972;25.18028;7;6.4454
37.93639;23.94444;51.46972;-0.451389;7;7.258900046
37.93639;23.94444;36.40083;28.08389;7;6.361799955
33.63667;-84.42805;40.91611;-81.44222;7;6.358460069
33.63667;-84.42805;21.03667;-86.87695;7;6.680130005
33.63667;-84.42805;29.68333;-82.26667;7;3.883080006
33.63667;-84.42805;32.31111;-90.07584;7;5.522050023
33.63667;-84.42805;38.03639;-84.60583;7;4.722689986
33.63667;-84.42805;30.69111;-88.24277;7;3.666569948
33.63667;-84.42805;30.46667;-87.18333;7;7.567920208
33.63667;-84.42805;30.39639;-84.35028;7;5.739274979
24.43306;54.65111;23.63333;58.53333;7;6.923200011
30.19444;-97.67;33.43333;-112.0333;7;5.33118999
39.61555;140.2186;35.55222;139.7797;7;6.394199967
36.91667;30.8;51.28944;6.766667;7;6.585195005
36.91667;30.8;40.13333;33;7;6.394199967
26;50.5;29.22667;47.96889;7;7.541100025
41.3;2.083333;46.23806;6.108889;7;6.200799942
41.93889;-72.68333;38.85194;-77.03778;7;4.281934977
41.93889;-72.68333;39.87194;-75.24111;7;4.079050004
-6.900556;107.5764;-8.748056;115.1672;7;6.351599932
48.45;-4.416667;48.71667;2.383333;7;5.011799932
60.3;5.216667;55.61806;12.65583;7;6.532200098
60.3;5.216667;63.45778;10.93611;7;5.927200079
60.3;5.216667;59.18667;10.25861;7;4.360700011
54.61806;-5.8725;52.45;-1.75;7;4.052800059
54.61806;-5.8725;53.35;-2.266667;7;3.520300031
52.45;-1.75;54.61806;-5.8725;7;4.052800059
52.45;-1.75;49.01667;2.55;7;6.184799969
52.45;-1.75;51.28944;6.766667;7;4.610700071
52.45;-1.75;55.95;-3.35;7;4.052800059
52.45;-1.75;55.87194;-4.433056;7;3.69780004
43.30111;-2.910556;41.3;2.083333;7;6.217865884
43.46667;-1.533333;48.71667;2.383333;7;5.723199964
13.68111;100.7472;19.08861;72.86806;7;9.814088106
13.68111;100.7472;23.3925;113.2989;7;9.771999955
13.68111;100.7472;25.25;55.33333;7;16.94939959
13.68111;100.7472;8.095833;98.98889;7;7.697199821
13.68111;100.7472;14.51667;121.0167;7;9.117599964
36.12444;-86.67805;39.86167;-104.6731;7;5.530500025
36.12444;-86.67805;42.2125;-83.35333;7;6.06953007
36.12444;-86.67805;40.6925;-74.16861;7;5.441900045
36.12444;-86.67805;40.76667;-73.86667;7;4.759700119
-27.38333;153.1167;-12.41667;130.8667;7;6.314899921
4.703056;-74.13834;5.083333;-75.66666;7;2.800000042
43.56445;-116.2228;47.44889;-122.3094;7;3.520300031
19.08861;72.86806;24.43306;54.65111;7;10.08739984
19.08861;72.86806;21.08333;79.05;7;6.139199972
42.36306;-71;26.0725;-80.15278;7;6.093099892
42.36306;-71;38.94444;-77.45583;7;6.252843976
42.36306;-71;25.78333;-80.26667;7;7.591300011
42.36306;-71;26.68306;-80.09556;7;6.093099892
42.36306;-71;40.49139;-80.23278;7;5.139999986
-1.266667;116.9;-5.116667;119.4;7;6.154411018
50.90222;4.485833;48.35;11.78333;7;5.64229995
-15.87111;-47.91861;-3.776389;-38.5325;7;6.51880002
-15.87111;-47.91861;-22.80889;-43.24361;7;6.237499952
-15.87111;-47.91861;-12.9109;-38.331;7;6.237499952
47.6;7.533333;49.01667;2.55;7;6.019000053
39.17528;-76.66833;42.2125;-83.35333;7;6.298444033
33.95;-81.11667;35.21667;-80.93333;7;3.107639968
40.91611;-81.44222;33.63667;-84.42805;7;6.240955055
23.3925;113.2989;26.1;119.2833;7;6.126199961
23.3925;113.2989;31.95;117.2833;7;6.435199976
23.3925;113.2989;37.46917;126.4506;7;9.446200013
23.3925;113.2989;29.82667;121.4619;7;6.349599957
23.3925;113.2989;31.14333;121.8053;7;8.528100014
23.3925;113.2989;36.1;120.3167;7;6.351599932
49.01667;2.55;36.78333;3.05;7;7.048400044
49.01667;2.55;59.65194;17.91861;7;6.564499974
49.01667;2.55;37.93639;23.94444;7;6.323099971
49.01667;2.55;44.82861;-0.715278;7;6.271295011
49.01667;2.55;45.72556;5.081111;7;5.977094948
49.01667;2.55;52.56111;13.28944;7;6.417600036
49.01667;2.55;45.50528;12.35194;7;6.151199937
-23.62667;-46.65528;-16.63194;-49.22055;7;6.284099936
-23.62667;-46.65528;-26.91667;-48.58333;7;6.181800008
-6.125556;106.6558;22.30889;113.9147;7;11.07739985
-6.125556;106.6558;-8.757322;116.2767;7;6.547476053
50.86667;7.15;53.63333;9.983333;7;5.40102002
34.75;113.4167;23.3925;113.2989;7;6.394199967
34.75;113.4167;30.57861;103.9472;7;6.555500031
34.75;113.4167;38.96556;121.5386;7;6.351599932
34.75;113.4167;30.3;120.2833;7;6.214599967
34.75;113.4167;41.87167;123.4333;7;6.398499966
43.91667;125.3333;31.74194;118.8619;7;6.367699981
32.89861;-80.04056;38.85194;-77.03778;7;4.505089998
29.71917;106.6417;28.07111;112.9583;7;6.349599957
29.71917;106.6417;19.98333;110.0333;7;6.435199976
29.71917;106.6417;29.29306;90.90028;7;6.16200006
29.71917;106.6417;36.75;116.9667;7;6.351599932
29.71917;106.6417;34.44722;108.7517;7;6.274199963
29.71917;106.6417;24.46667;118.1167;7;6.424999952
3.4575;-76.49639;6.167222;-75.59055;7;5.229999959
35.21667;-80.93333;26.54222;-81.75528;7;6.926600218
7.179167;79.88306;4.191944;73.52917;7;10.33259988
40;-82.88333;42.2125;-83.35333;7;3.530889988
40;-82.88333;40.6925;-74.16861;7;4.932300061
-19.63361;-43.96889;-15.87111;-47.91861;7;6.345600009
10.15194;76.40195;25.25;55.33333;7;8.509599924
38.81667;-104.7167;39.86167;-104.6731;7;3.742245078
55.61806;12.65583;56.30722;10.62611;7;3.971700013
55.61806;12.65583;60.3;5.216667;7;6.532200098
-33.96472;18.60167;-25.94722;27.915;7;6.461699963
27.77028;-97.50111;29.98444;-95.34139;7;3.378599972
28.07111;112.9583;30.57861;103.9472;7;6.396499991
28.07111;112.9583;24.9925;102.7436;7;6.486000061
28.07111;112.9583;31.74194;118.8619;7;6.239499927
30.57861;103.9472;22.30889;113.9147;7;9.019800067
21.03667;-86.87695;25.78333;-80.26667;7;6.791000009
21.03667;-86.87695;25.77833;-100.1064;7;5.994799972
21.03667;-86.87695;43.67722;-79.63055;7;8.495000005
39.04889;-84.66778;40.6925;-74.16861;7;4.604799956
12.2275;109.1922;10.81889;106.6519;7;6.686000109
23.84333;90.39778;22.26667;91.81667;7;9.379207969
23.84333;90.39778;2.745556;101.71;7;8.827799916
32.85278;-96.85;29.64556;-95.27889;7;5.636684954
32.85278;-96.85;33.9425;-118.4072;7;6.147099972
32.85278;-96.85;39.29167;-94.73055;7;5.871694982
32.85278;-96.85;29.99333;-90.25806;7;5.871694982
38.85194;-77.03778;41.93889;-72.68333;7;4.058779955
38.85194;-77.03778;36.12444;-86.67805;7;4.220579982
38.85194;-77.03778;39.04889;-84.66778;7;3.890534997
38.85194;-77.03778;29.98444;-95.34139;7;6.135200024
38.85194;-77.03778;39.71722;-86.29472;7;4.890045047
38.85194;-77.03778;30.41667;-81.63333;7;4.72824502
38.85194;-77.03778;44.88333;-93.21694;7;6.484699965
28.56944;77.11806;26.10611;91.58583;7;6.435199976
28.56944;77.11806;32.68333;74.83334;7;6.278199911
28.56944;77.11806;27.69667;85.35917;7;6.433200002
39.86167;-104.6731;35.04028;-106.6092;7;4.262945026
39.86167;-104.6731;45.8;-108.5333;7;6.545244038
39.86167;-104.6731;37.15;-107.75;7;3.530790031
39.86167;-104.6731;45.58861;-122.5975;7;6.23604399
39.86167;-104.6731;38.7;-121.6167;7;5.710588992
32.89694;-97.03806;38.94444;-77.45583;7;5.847390234
32.89694;-97.03806;39.71722;-86.29472;7;8.728203297
32.89694;-97.03806;33.66667;-101.8333;7;4.4102301
32.89694;-97.03806;35.39305;-97.60083;7;7.257110357
32.89694;-97.03806;34.05611;-117.6011;7;8.797920227
32.89694;-97.03806;36.19833;-95.88805;7;5.838790178
32.89694;-97.03806;32.11611;-110.9411;7;7.257110357
55.41945;37.88583;43.45;39.93333;7;7.019165933
13.9125;100.6067;19.88333;99.81667;7;6.241499901
13.9125;100.6067;1.350278;103.9944;7;7.300499916
25.26111;51.565;23.63333;58.53333;7;7.677099943
-8.748056;115.1672;-7.783333;110.4333;7;6.409743965
42.2125;-83.35333;26.0725;-80.15278;7;6.874776125
42.2125;-83.35333;44.88333;-93.21694;7;6.701644003
42.2125;-83.35333;38.74861;-90.37;7;5.307230115
53.43333;-6.25;55.95;-3.35;7;4.369300008
51.28944;6.766667;52.45;-1.75;7;4.610700071
51.28944;6.766667;50.02639;8.543056;7;6.060400069
51.28944;6.766667;39.55;2.733333;7;6.414600015
25.25;55.33333;33.82083;35.48833;7;9.251099944
25.25;55.33333;13.68111;100.7472;7;16.94939959
25.25;55.33333;22.30889;113.9147;7;14.89189959
35.15;33.5;40.89861;29.30917;7;6.461699963
55.95;-3.35;53.43333;-6.25;7;4.369300008
55.95;-3.35;52.83111;-1.328056;7;4.928484976
31.8;-106.3833;32.89694;-97.03806;7;5.883690178
31.8;-106.3833;33.43333;-112.0333;7;5.954995036
52.83111;-1.328056;55.95;-3.35;7;4.928484976
40.13333;33;36.91667;30.8;7;6.394199967
68.5;16.68333;60.19389;11.10028;7;6.394199967
40.6925;-74.16861;29.98444;-95.34139;7;8.271900058
40.6925;-74.16861;35.06667;-89.96667;7;11.85595304
40.6925;-74.16861;39.87194;-75.24111;7;2.828415036
40.6925;-74.16861;38.74861;-90.37;7;4.524000019
64.81667;-147.8667;61.17444;-149.9964;7;4.358510017
46.91667;-96.81667;44.88333;-93.21694;7;4.24663502
41.80444;12.25083;37.93639;23.94444;7;6.443400025
41.80444;12.25083;41.13333;16.78333;7;6.394500017
41.80444;12.25083;50.02639;8.543056;7;6.565700054
41.80444;12.25083;38.9;16.23333;7;6.396499991
26.0725;-80.15278;42.36306;-71;7;6.093099892
26.0725;-80.15278;42.2125;-83.35333;7;6.874776125
26.0725;-80.15278;45.47055;-73.74083;7;6.427666008
-3.776389;-38.5325;-22.80889;-43.24361;7;6.33099997
50.02639;8.543056;41.80444;12.25083;7;6.4454
50.02639;8.543056;43.81;11.205;7;5.422899902
50.02639;8.543056;46.23806;6.108889;7;5.610715032
50.02639;8.543056;51.4325;12.24167;7;6.474358022
33.58333;130.45;37.46917;126.4506;7;8.757399917
33.58333;130.45;26.33333;127.8333;7;6.424999952
55.87194;-4.433056;52.45;-1.75;7;3.69780004
55.87194;-4.433056;51.14806;-0.190278;7;6.207866013
-23.8;151.25;-27.38333;153.1167;7;4.887499928
29.68333;-82.26667;33.63667;-84.42805;7;3.883080006
-23.43194;-46.46944;-1.383611;-48.46861;7;7.060899973
-23.43194;-46.46944;-34.82222;-58.53583;7;10.83329976
-23.43194;-46.46944;-5.833333;-35.2;7;6.51880002
40.4675;50.04667;40.97694;28.82111;7;6.928900003
-16.63194;-49.22055;-15.87111;-47.91861;7;6.285099983
-16.63194;-49.22055;-23.62667;-46.65528;7;6.216599941
-16.63194;-49.22055;-23.43194;-46.46944;7;6.040399969
37.06667;37.33333;40.89861;29.30917;7;6.461699963
52.46111;9.685;36.91667;30.8;7;6.401365936
53.63333;9.983333;50.86667;7.15;7;5.40102002
30.91778;29.69639;21.67944;39.15667;7;6.204799891
60.31722;24.96333;51.46972;-0.451389;7;6.4454
35.33972;25.18028;37.93639;23.94444;7;6.4454
31.95;117.2833;23.3925;113.2989;7;6.435199976
31.95;117.2833;24.9925;102.7436;7;6.241499901
30.3;120.2833;34.75;113.4167;7;6.214599967
30.3;120.2833;26.66667;107.0167;7;6.312899947
30.3;120.2833;18.30278;109.4122;7;6.314899921
22.30889;113.9147;35.55222;139.7797;7;12.05260015
8.113333;98.31694;22.30889;113.9147;7;7.34860003
35.55222;139.7797;22.30889;113.9147;7;12.2104001
35.55222;139.7797;42.88333;143.1667;7;6.259199977
35.55222;139.7797;1.350278;103.9944;7;12.32889998
35.55222;139.7797;33.96667;131.3417;7;6.351599932
38.94444;-77.45583;42.36306;-71;7;6.216143966
38.94444;-77.45583;35.21667;-80.93333;7;4.212200075
38.94444;-77.45583;32.89694;-97.03806;7;5.847390234
38.94444;-77.45583;28.42944;-81.30889;7;6.735032022
29.98444;-95.34139;30.53333;-91.15;7;3.369199961
29.98444;-95.34139;27.77028;-97.50111;7;3.378599972
29.98444;-95.34139;38.85194;-77.03778;7;6.241400003
29.98444;-95.34139;30.20528;-91.9875;7;3.387999982
29.98444;-95.34139;34.72944;-92.22444;7;3.378599972
29.98444;-95.34139;28.42944;-81.30889;7;7.17773217
29.98444;-95.34139;29.99333;-90.25806;7;5.512288034
37.46917;126.4506;23.3925;113.2989;7;9.446200013
37.46917;126.4506;33.58333;130.45;7;8.757399917
22.71667;75.8;19.08861;72.86806;7;6.314899921
39.71722;-86.29472;39.87194;-75.24111;7;6.291498005
40.97694;28.82111;52.30861;4.763889;7;6.555500031
40.97694;28.82111;49.01667;2.55;7;7.997800112
40.97694;28.82111;40.4675;50.04667;7;6.965600014
32.31111;-90.07584;33.63667;-84.42805;7;5.522050023
30.41667;-81.63333;38.85194;-77.03778;7;4.72824502
21.67944;39.15667;30.91778;29.69639;7;6.204799891
21.67944;39.15667;40.97694;28.82111;7;8.784700036
40.63333;-73.78333;49.01667;2.55;7;13.73029983
40.63333;-73.78333;19.43639;-99.07222;7;7.166399956
40.63333;-73.78333;35.87778;-78.7875;7;4.697899997
1.45;103.75;2.745556;101.71;7;6.351599932
6.166944;102.2931;3.131667;101.5483;7;2.800000042
8.095833;98.98889;13.68111;100.7472;7;7.697199821
34.42722;135.2439;35.17944;128.9383;7;6.592200041
24.9925;102.7436;24.48333;98.51667;7;6.104400039
24.42056;118.3444;23.48806;121.12;7;3.549400002
51.41667;3.258333;2.745556;101.71;7;6.278199911
50.2;19.98333;52.16667;20.96667;7;4.913449079
27.69667;85.35917;28.56944;77.11806;7;6.433200002
2.745556;101.71;23.3925;113.2989;7;6.956899881
2.745556;101.71;23.84333;90.39778;7;8.827799916
2.745556;101.71;1.45;103.75;7;6.351599932
2.745556;101.71;51.41667;3.258333;7;6.278199911
2.745556;101.71;5.386111;103.1078;7;6.314899921
2.745556;101.71;25.07778;121.2239;7;11.44990003
63.01667;27.8;60.31722;24.96333;7;4.908300042
26.66667;107.0167;28.07111;112.9583;7;6.456643999
26.66667;107.0167;30.3;120.2833;7;6.312899947
26.66667;107.0167;40.06333;116.5844;7;6.388299942
33.9425;-118.4072;35.21667;-80.93333;7;7.046900272
33.9425;-118.4072;28.42944;-81.30889;7;6.791000009
33.9425;-118.4072;35.06667;-89.96667;7;14.39620006
33.9425;-118.4072;35.76389;140.3917;7;15.37779987
33.9425;-118.4072;20.89861;-156.4306;7;8.615200043
51.50528;0.055278;49.61667;6.2;7;3.520300031
51.4325;12.24167;50.02639;8.543056;7;6.474358022
40.76667;-73.86667;41.78333;-87.75;7;5.939194977
40.76667;-73.86667;26.68306;-80.09556;7;6.655790091
40.76667;-73.86667;38.74861;-90.37;7;4.734700143
33.81667;-118.15;40.78833;-111.9667;7;5.128000021
51.14806;-0.190278;38.28222;-0.558056;7;6.248565972
51.14806;-0.190278;55.87194;-4.433056;7;6.207866013
51.14806;-0.190278;28.04444;-16.5725;7;6.602400064
51.46972;-0.451389;37.93639;23.94444;7;7.258900046
51.46972;-0.451389;19.08861;72.86806;7;13.37929988
51.46972;-0.451389;28.56944;77.11806;7;12.50039995
51.46972;-0.451389;60.31722;24.96333;7;6.4454
51.46972;-0.451389;43.66528;7.215;7;6.317100048
36.01667;103.75;34.44722;108.7517;7;6.314899921
-12.02194;-77.11444;4.703056;-74.13834;7;8.56340003
45.45;9.283333;52.30861;4.763889;7;6.216599941
-8.757322;116.2767;-6.125556;106.6558;7;6.547476053
6.5775;3.321111;9.006667;7.263056;7;6.070733964
-29.46667;-71.93333;-33.55972;-70.7;7;6.198799968
24.48333;98.51667;24.9925;102.7436;7;6.104400039
49.61667;6.2;51.50528;0.055278;7;3.520300031
29.29306;90.90028;29.71917;106.6417;7;6.16200006
45.72556;5.081111;47.15;-1.6;7;4.967899978
12.99472;80.17528;22.63333;88.43333;7;6.260943949
12.99472;80.17528;18.58333;73.91666;7;6.314899921
40.46667;-3.566667;42.21667;-8.616667;7;5.646299899
-3.038611;-60.04722;-23.43194;-46.46944;7;9.256299973
39.29167;-94.73055;32.89694;-97.03806;7;6.495460153
39.29167;-94.73055;44.88333;-93.21694;7;5.955499947
28.42944;-81.30889;42.94056;-78.73222;7;5.889094949
28.42944;-81.30889;29.98444;-95.34139;7;7.17773217
28.42944;-81.30889;33.9425;-118.4072;7;6.812444031
28.42944;-81.30889;41.73333;-71.43333;7;5.933294952
28.42944;-81.30889;43.67722;-79.63055;7;7.523599982
23.63333;58.53333;24.43306;54.65111;7;6.921200037
23.63333;58.53333;26;50.5;7;6.093643963
41.78333;-87.75;42.2125;-83.35333;7;4.734700143
-37.67333;144.8433;-16.88333;145.75;7;6.398499966
19.43639;-99.07222;40.63333;-73.78333;7;7.166399956
19.43639;-99.07222;16.75;-93.11667;7;5.981399894
26.17583;-98.23861;29.98444;-95.34139;7;3.499300003
42.9325;-71.43555;39.87194;-75.24111;7;4.525360048
25.78333;-80.26667;42.36306;-71;7;7.591300011
25.78333;-80.26667;21.03667;-86.87695;7;6.791000009
25.78333;-80.26667;40.6925;-74.16861;7;6.504588008
25.78333;-80.26667;43.67722;-79.63055;7;6.404399991
42.95;-87.9;40.76667;-73.86667;7;4.835400105
4.191944;73.52917;7.179167;79.88306;7;10.33259988
35.28333;-2.95;36.675;-4.499167;7;2.800000042
14.51667;121.0167;35.76389;140.3917;7;10.85879993
14.51667;121.0167;25.07778;121.2239;7;11.44319999
30.69111;-88.24277;33.63667;-84.42805;7;3.666569948
62.74472;7.2625;60.19389;11.10028;7;6.180400014
43.13972;-89.3375;41.97861;-87.90472;7;4.644845128
44.88333;-93.21694;42.36306;-71;7;6.206699967
44.88333;-93.21694;38.85194;-77.03778;7;6.417199969
44.88333;-93.21694;40.76667;-73.86667;7;6.627060056
44.88333;-93.21694;42.95;-87.9;7;6.524118125
44.88333;-93.21694;26.54222;-81.75528;7;7.92869997
44.88333;-93.21694;47.44889;-122.3094;7;7.781232178
44.88333;-93.21694;37.61889;-122.375;7;6.916200042
44.88333;-93.21694;38.74861;-90.37;7;5.537200034
44.88333;-93.21694;43.67722;-79.63055;7;3.668080032
25.77833;-100.1064;21.03667;-86.87695;7;6.200799942
48.35;11.78333;41.3;2.083333;7;6.686000109
48.35;11.78333;50.90222;4.485833;7;5.64229995
48.35;11.78333;47.46472;8.549167;7;6.125591934
45.63333;8.733333;41.80444;12.25083;7;6.808400035
23.53333;119.5833;25.06972;121.5525;7;3.174700022
21.08333;79.05;19.08861;72.86806;7;6.139199972
31.74194;118.8619;43.91667;125.3333;7;6.367699981
31.74194;118.8619;28.07111;112.9583;7;6.239499927
22.78333;108;22.55;113.9167;7;6.394199967
35.76389;140.3917;33.9425;-118.4072;7;14.8197999
35.76389;140.3917;14.51667;121.0167;7;10.97909999
-32.795;151.8344;-27.38333;153.1167;7;5.634599924
37.71667;-122.2167;34.05611;-117.6011;7;7.555989981
37.71667;-122.2167;45.58861;-122.5975;7;6.735700011
37.71667;-122.2167;33.66667;-117.8667;7;5.871694982
42.88333;143.1667;35.55222;139.7797;7;6.259199977
35.39305;-97.60083;39.86167;-104.6731;7;4.441994995
35.39305;-97.60083;29.98444;-95.34139;7;4.762800097
40.89861;9.5175;45.45;9.283333;7;7.257110357
34.05611;-117.6011;37.71667;-122.2167;7;7.555989981
41.97861;-87.90472;61.17444;-149.9964;7;15.24540043
41.97861;-87.90472;30.19444;-97.67;7;6.07449019
41.97861;-87.90472;40;-82.88333;7;4.780000031
41.97861;-87.90472;51.46972;-0.451389;7;13.5575
41.97861;-87.90472;43.13972;-89.3375;7;4.792300165
41.97861;-87.90472;33.66667;-117.8667;7;6.326699972
48.71667;2.383333;48.45;-4.416667;7;5.011799932
48.71667;2.383333;43.46667;-1.533333;7;5.723199964
60.19389;11.10028;62.74472;7.2625;7;6.180400014
55.03333;83;55.41945;37.88583;7;6.250565946
26.68306;-80.09556;42.36306;-71;7;6.093099892
26.68306;-80.09556;40.63333;-73.78333;7;6.475430012
45.58861;-122.5975;36.08333;-115.1667;7;6.241944015
45.58861;-122.5975;33.43333;-112.0333;7;6.555500031
40.06333;116.5844;28.63333;115.8;7;7.176699996
40.06333;116.5844;36.54972;101.75;7;6.314899921
40.06333;116.5844;22.00919;113.3785;7;6.628900051
-31.94028;115.9669;-27.38333;153.1167;7;8.686200023
39.87194;-75.24111;36.12444;-86.67805;7;4.443735003
39.87194;-75.24111;42.94056;-78.73222;7;4.209130049
39.87194;-75.24111;38.85194;-77.03778;7;3.107639968
39.87194;-75.24111;39.86167;-104.6731;7;6.439944088
39.87194;-75.24111;39.71722;-86.29472;7;6.718653023
39.87194;-75.24111;41.73333;-71.43333;7;3.870180011
39.87194;-75.24111;37.5;-77.31667;7;3.855894983
33.43333;-112.0333;34.2;-118.35;7;5.763300002
33.43333;-112.0333;39.71722;-86.29472;7;8.712653041
33.43333;-112.0333;39.29167;-94.73055;7;6.145099998
33.43333;-112.0333;39.87194;-75.24111;7;6.974300146
33.43333;-112.0333;32.11611;-110.9411;7;3.718079984
18.58333;73.91666;12.99472;80.17528;7;6.351599932
30.46667;-87.18333;33.63667;-84.42805;7;7.372420192
-29.98444;-51.17139;-22.80889;-43.24361;7;6.482800007
50.06667;14.43333;52.30861;4.763889;7;5.834899962
50.06667;14.43333;52.16667;20.96667;7;3.921600074
8.966667;-79.53333;25.78333;-80.26667;7;6.461699963
35.17944;128.9383;34.42722;135.2439;7;6.592200041
41.73333;-71.43333;28.42944;-81.30889;7;6.118299961
41.73333;-71.43333;39.87194;-75.24111;7;3.870180011
31.14333;121.8053;23.3925;113.2989;7;8.564800024
31.14333;121.8053;40.06333;116.5844;7;8.86830008
31.14333;121.8053;30.78389;114.2081;7;6.40774399
35.87778;-78.7875;40.6925;-74.16861;7;4.033900052
35.87778;-78.7875;28.42944;-81.30889;7;5.419894993
16.85278;96.13333;1.350278;103.9944;7;6.985699892
23.48806;121.12;24.42056;118.3444;7;3.549400002
39.49917;-119.7681;36.08333;-115.1667;7;6.056699991
-23.38194;150.4753;-27.38333;153.1167;7;4.904299974
26.54222;-81.75528;35.21667;-80.93333;7;6.926600218
24.95778;46.69889;26.47111;49.79778;7;6.325099945
29.53333;-98.46667;39.86167;-104.6731;7;5.622400045
40.89861;29.30917;35.15;33.5;7;6.461699963
40.89861;29.30917;41.25;36.33333;7;6.388299942
33.42611;-119.8403;37.61889;-122.375;7;3.200714946
-33.55972;-70.7;-34.82222;-58.53583;7;6.727200031
38.17444;-85.73611;35.21667;-80.93333;7;4.877435029
38.17444;-85.73611;39.86167;-104.6731;7;8.054199994
38.17444;-85.73611;40.6925;-74.16861;7;10.2238
38.17444;-85.73611;41.97861;-87.90472;7;5.65320006
37.61889;-122.375;49.19389;-123.1833;7;6.291644037
10.81889;106.6519;12.2275;109.1922;7;6.686000109
10.81889;106.6519;25.07778;121.2239;7;11.67739999
10.81889;106.6519;18.15;106.2667;7;6.686000109
41.87167;123.4333;34.75;113.4167;7;6.398499966
1.350278;103.9944;13.9125;100.6067;7;7.300499916
1.350278;103.9944;35.55222;139.7797;7;12.32889998
1.350278;103.9944;-37.67333;144.8433;7;13.3148998
1.350278;103.9944;35.76389;140.3917;7;14.36889982
1.350278;103.9944;-31.94028;115.9669;7;9.888599873
1.350278;103.9944;-7.379722;112.7869;7;7.733899832
45.05222;33.97528;55.97278;37.41472;7;6.48210001
37.35278;-121.9194;39.86167;-104.6731;7;4.972389996
18.43944;-66.00195;26.0725;-80.15278;7;5.878299952
18.43944;-66.00195;25.78333;-80.26667;7;6.744099975
40.78833;-111.9667;33.81667;-118.15;7;5.128000021
40.78833;-111.9667;37.71667;-122.2167;7;6.910099983
38.7;-121.6167;39.86167;-104.6731;7;5.814788997
33.66667;-117.8667;41.97861;-87.90472;7;6.259199977
33.66667;-117.8667;47.44889;-122.3094;7;6.259199977
33.66667;-117.8667;38.7;-121.6167;7;5.989199996
-12.9109;-38.331;-15.87111;-47.91861;7;6.248399973
-7.379722;112.7869;1.350278;103.9944;7;7.733899832
-7.379722;112.7869;-5.116667;119.4;7;6.624406099
38.9;16.23333;41.80444;12.25083;7;6.396499991
58.87667;5.637778;55.61806;12.65583;7;5.526995063
55.97278;37.41472;52.30861;4.763889;7;8.2848441
55.97278;37.41472;44.225;43.08194;7;6.200799942
55.97278;37.41472;56.85;60.6;7;6.684000134
56.85;60.6;55.97278;37.41472;7;6.686000109
18.30278;109.4122;28.07111;112.9583;7;6.241499901
18.30278;109.4122;30.3;120.2833;7;7.834599972
41.25;36.33333;40.89861;29.30917;7;6.388299942
22.55;113.9167;22.78333;108;7;6.461699963
22.55;113.9167;39.14222;117.1767;7;6.201294959
36.1;120.3167;23.3925;113.2989;7;6.351599932
36.1;120.3167;31.14333;121.8053;7;7.093099952
36.1;120.3167;34.44722;108.7517;7;6.247399926
28.04444;-16.5725;51.14806;-0.190278;7;6.801200032
5.386111;103.1078;2.745556;101.71;7;6.314899921
30.39639;-84.35028;33.63667;-84.42805;7;5.728374958
43.635;1.367778;45.72556;5.081111;7;5.960999966
43.635;1.367778;40.46667;-3.566667;7;5.432600021
32.01417;34.88667;41.80444;12.25083;7;6.315088034
27.97556;-82.53306;39.17528;-76.66833;7;6.006694973
27.97556;-82.53306;40.6925;-74.16861;7;6.373043954
25.07778;121.2239;33.9425;-118.4072;7;16.12870002
25.07778;121.2239;10.81889;106.6519;7;9.969499946
63.45778;10.93611;60.3;5.216667;7;5.927200079
39.14222;117.1767;30.3;120.2833;7;6.388299942
32.11611;-110.9411;39.86167;-104.6731;7;4.292335033
32.11611;-110.9411;32.89694;-97.03806;7;7.257110357
32.11611;-110.9411;33.43333;-112.0333;7;3.718079984
52.56111;13.28944;49.01667;2.55;7;6.417600036
37.85806;112.5808;30.3;120.2833;7;6.349599957
35.95;-83.91666;35.21667;-80.93333;7;3.51816994
-18.88278;-48.22556;-23.62667;-46.65528;7;6.239400029
54.5575;55.87444;55.41945;37.88583;7;6.022400022
-0.133333;-78.48333;25.78333;-80.26667;7;11.97079992
-5.116667;119.4;-1.266667;116.9;7;5.971017003
-5.116667;119.4;-7.379722;112.7869;7;6.645850122
45.50528;12.35194;49.01667;2.55;7;6.151199937
-23.0075;-47.13445;-22.83333;-43.25;7;5.881499946
42.21667;-8.616667;40.46667;-3.566667;7;5.757999897
48.11028;16.56972;50.90222;4.485833;7;6.016688049
48.11028;16.56972;53.63333;9.983333;7;6.200799942
52.16667;20.96667;54.3775;18.46611;7;4.842783123
52.16667;20.96667;50.2;19.98333;7;4.913449079
52.16667;20.96667;50.06667;14.43333;7;3.921600074
